region,area,age,edu,ssp2,period,asfr
North,11,15-19,e1,Medium - declining,2010,0.1771478863086742
North,11,15-19,e1,Medium - declining,2015,0.18524607539707075
North,11,15-19,e1,Medium - declining,2020,0.1700619708563272
North,11,15-19,e1,Medium - declining,2025,0.1700619708563272
North,11,15-19,e1,Medium - declining,2030,0.1700619708563272
North,11,15-19,e1,Medium - declining,2035,0.1700619708563272
North,11,15-19,e1,Medium - declining,2040,0.1700619708563272
North,11,15-19,e1,Medium - declining,2045,0.1700619708563272
North,11,15-19,e1,Medium - declining,2050,0.1700619708563272
North,11,15-19,e1,Medium - declining,2055,0.1700619708563272
North,11,20-24,e1,Medium - declining,2010,0.1697573350145463
North,11,20-24,e1,Medium - declining,2015,0.17751767032949697
North,11,20-24,e1,Medium - declining,2020,0.16296704161396441
North,11,20-24,e1,Medium - declining,2025,0.16296704161396441
North,11,20-24,e1,Medium - declining,2030,0.16296704161396441
North,11,20-24,e1,Medium - declining,2035,0.16296704161396441
North,11,20-24,e1,Medium - declining,2040,0.16296704161396441
North,11,20-24,e1,Medium - declining,2045,0.16296704161396441
North,11,20-24,e1,Medium - declining,2050,0.16296704161396441
North,11,20-24,e1,Medium - declining,2055,0.16296704161396441
North,11,25-29,e1,Medium - declining,2010,0.10153757382833588
North,11,25-29,e1,Medium - declining,2015,0.1061792914890598
North,11,25-29,e1,Medium - declining,2020,0.09747607087520244
North,11,25-29,e1,Medium - declining,2025,0.09747607087520244
North,11,25-29,e1,Medium - declining,2030,0.09747607087520244
North,11,25-29,e1,Medium - declining,2035,0.09747607087520244
North,11,25-29,e1,Medium - declining,2040,0.09747607087520244
North,11,25-29,e1,Medium - declining,2045,0.09747607087520244
North,11,25-29,e1,Medium - declining,2050,0.09747607087520244
North,11,25-29,e1,Medium - declining,2055,0.09747607087520244
North,11,30-34,e1,Medium - declining,2010,0.07200295559227907
North,11,30-34,e1,Medium - declining,2015,0.07529451927649754
North,11,30-34,e1,Medium - declining,2020,0.0691228373685879
North,11,30-34,e1,Medium - declining,2025,0.0691228373685879
North,11,30-34,e1,Medium - declining,2030,0.0691228373685879
North,11,30-34,e1,Medium - declining,2035,0.0691228373685879
North,11,30-34,e1,Medium - declining,2040,0.0691228373685879
North,11,30-34,e1,Medium - declining,2045,0.0691228373685879
North,11,30-34,e1,Medium - declining,2050,0.0691228373685879
North,11,30-34,e1,Medium - declining,2055,0.0691228373685879
North,11,35-39,e1,Medium - declining,2010,0.019935093465031382
North,11,35-39,e1,Medium - declining,2015,0.02084641202343282
North,11,35-39,e1,Medium - declining,2020,0.019137689726430127
North,11,35-39,e1,Medium - declining,2025,0.019137689726430127
North,11,35-39,e1,Medium - declining,2030,0.019137689726430127
North,11,35-39,e1,Medium - declining,2035,0.019137689726430127
North,11,35-39,e1,Medium - declining,2040,0.019137689726430127
North,11,35-39,e1,Medium - declining,2045,0.019137689726430127
North,11,35-39,e1,Medium - declining,2050,0.019137689726430127
North,11,35-39,e1,Medium - declining,2055,0.019137689726430127
North,11,40-44,e1,Medium - declining,2010,0.018812134760230238
North,11,40-44,e1,Medium - declining,2015,0.01967211806355505
North,11,40-44,e1,Medium - declining,2020,0.018059649369821025
North,11,40-44,e1,Medium - declining,2025,0.018059649369821025
North,11,40-44,e1,Medium - declining,2030,0.018059649369821025
North,11,40-44,e1,Medium - declining,2035,0.018059649369821025
North,11,40-44,e1,Medium - declining,2040,0.018059649369821025
North,11,40-44,e1,Medium - declining,2045,0.018059649369821025
North,11,40-44,e1,Medium - declining,2050,0.018059649369821025
North,11,40-44,e1,Medium - declining,2055,0.018059649369821025
North,11,45-49,e1,Medium - declining,2010,0.0015589270384944271
North,11,45-49,e1,Medium - declining,2015,0.0016301922745398866
North,11,45-49,e1,Medium - declining,2020,0.00149656995695465
North,11,45-49,e1,Medium - declining,2025,0.00149656995695465
North,11,45-49,e1,Medium - declining,2030,0.00149656995695465
North,11,45-49,e1,Medium - declining,2035,0.00149656995695465
North,11,45-49,e1,Medium - declining,2040,0.00149656995695465
North,11,45-49,e1,Medium - declining,2045,0.00149656995695465
North,11,45-49,e1,Medium - declining,2050,0.00149656995695465
North,11,45-49,e1,Medium - declining,2055,0.00149656995695465
North,11,15-19,e2,Medium - declining,2010,0.15353008466776907
North,11,15-19,e2,Medium - declining,2015,0.16054860282400996
North,11,15-19,e2,Medium - declining,2020,0.1473888812810583
North,11,15-19,e2,Medium - declining,2025,0.1473888812810583
North,11,15-19,e2,Medium - declining,2030,0.1473888812810583
North,11,15-19,e2,Medium - declining,2035,0.1473888812810583
North,11,15-19,e2,Medium - declining,2040,0.1473888812810583
North,11,15-19,e2,Medium - declining,2045,0.1473888812810583
North,11,15-19,e2,Medium - declining,2050,0.1473888812810583
North,11,15-19,e2,Medium - declining,2055,0.1473888812810583
North,11,20-24,e2,Medium - declining,2010,0.1657336177335213
North,11,20-24,e2,Medium - declining,2015,0.1733100116870537
North,11,20-24,e2,Medium - declining,2020,0.15910427302418043
North,11,20-24,e2,Medium - declining,2025,0.15910427302418043
North,11,20-24,e2,Medium - declining,2030,0.15910427302418043
North,11,20-24,e2,Medium - declining,2035,0.15910427302418043
North,11,20-24,e2,Medium - declining,2040,0.15910427302418043
North,11,20-24,e2,Medium - declining,2045,0.15910427302418043
North,11,20-24,e2,Medium - declining,2050,0.15910427302418043
North,11,20-24,e2,Medium - declining,2055,0.15910427302418043
North,11,25-29,e2,Medium - declining,2010,0.12825060155225604
North,11,25-29,e2,Medium - declining,2015,0.1341134861946449
North,11,25-29,e2,Medium - declining,2020,0.12312057749016578
North,11,25-29,e2,Medium - declining,2025,0.12312057749016578
North,11,25-29,e2,Medium - declining,2030,0.12312057749016578
North,11,25-29,e2,Medium - declining,2035,0.12312057749016578
North,11,25-29,e2,Medium - declining,2040,0.12312057749016578
North,11,25-29,e2,Medium - declining,2045,0.12312057749016578
North,11,25-29,e2,Medium - declining,2050,0.12312057749016578
North,11,25-29,e2,Medium - declining,2055,0.12312057749016578
North,11,30-34,e2,Medium - declining,2010,0.04834248242528654
North,11,30-34,e2,Medium - declining,2015,0.05055242447901393
North,11,30-34,e2,Medium - declining,2020,0.04640878312827508
North,11,30-34,e2,Medium - declining,2025,0.04640878312827508
North,11,30-34,e2,Medium - declining,2030,0.04640878312827508
North,11,30-34,e2,Medium - declining,2035,0.04640878312827508
North,11,30-34,e2,Medium - declining,2040,0.04640878312827508
North,11,30-34,e2,Medium - declining,2045,0.04640878312827508
North,11,30-34,e2,Medium - declining,2050,0.04640878312827508
North,11,30-34,e2,Medium - declining,2055,0.04640878312827508
North,11,35-39,e2,Medium - declining,2010,0.02638398619388825
North,11,35-39,e2,Medium - declining,2015,0.02759011127703743
North,11,35-39,e2,Medium - declining,2020,0.02532862674613272
North,11,35-39,e2,Medium - declining,2025,0.02532862674613272
North,11,35-39,e2,Medium - declining,2030,0.02532862674613272
North,11,35-39,e2,Medium - declining,2035,0.02532862674613272
North,11,35-39,e2,Medium - declining,2040,0.02532862674613272
North,11,35-39,e2,Medium - declining,2045,0.02532862674613272
North,11,35-39,e2,Medium - declining,2050,0.02532862674613272
North,11,35-39,e2,Medium - declining,2055,0.02532862674613272
North,11,40-44,e2,Medium - declining,2010,0.0018252943801013426
North,11,40-44,e2,Medium - declining,2015,0.0019087364089059756
North,11,40-44,e2,Medium - declining,2020,0.001752282604897289
North,11,40-44,e2,Medium - declining,2025,0.001752282604897289
North,11,40-44,e2,Medium - declining,2030,0.001752282604897289
North,11,40-44,e2,Medium - declining,2035,0.001752282604897289
North,11,40-44,e2,Medium - declining,2040,0.001752282604897289
North,11,40-44,e2,Medium - declining,2045,0.001752282604897289
North,11,40-44,e2,Medium - declining,2050,0.001752282604897289
North,11,40-44,e2,Medium - declining,2055,0.001752282604897289
North,11,45-49,e2,Medium - declining,2010,1.9334675310082774e-4
North,11,45-49,e2,Medium - declining,2015,2.0218546181400846e-4
North,11,45-49,e2,Medium - declining,2020,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2025,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2030,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2035,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2040,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2045,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2050,1.8561288297679464e-4
North,11,45-49,e2,Medium - declining,2055,1.8561288297679464e-4
North,11,15-19,e3,Medium - declining,2010,0.12728217193111172
North,11,15-19,e3,Medium - declining,2015,0.1331007855051054
North,11,15-19,e3,Medium - declining,2020,0.12219088505386724
North,11,15-19,e3,Medium - declining,2025,0.12219088505386724
North,11,15-19,e3,Medium - declining,2030,0.12219088505386724
North,11,15-19,e3,Medium - declining,2035,0.12219088505386724
North,11,15-19,e3,Medium - declining,2040,0.12219088505386724
North,11,15-19,e3,Medium - declining,2045,0.12219088505386724
North,11,15-19,e3,Medium - declining,2050,0.12219088505386724
North,11,15-19,e3,Medium - declining,2055,0.12219088505386724
North,11,20-24,e3,Medium - declining,2010,0.1784288181196115
North,11,20-24,e3,Medium - declining,2015,0.18658556409079374
North,11,20-24,e3,Medium - declining,2020,0.17129166539482704
North,11,20-24,e3,Medium - declining,2025,0.17129166539482704
North,11,20-24,e3,Medium - declining,2030,0.17129166539482704
North,11,20-24,e3,Medium - declining,2035,0.17129166539482704
North,11,20-24,e3,Medium - declining,2040,0.17129166539482704
North,11,20-24,e3,Medium - declining,2045,0.17129166539482704
North,11,20-24,e3,Medium - declining,2050,0.17129166539482704
North,11,20-24,e3,Medium - declining,2055,0.17129166539482704
North,11,25-29,e3,Medium - declining,2010,0.11641141879282593
North,11,25-29,e3,Medium - declining,2015,0.12173308365192656
North,11,25-29,e3,Medium - declining,2020,0.1117549620411129
North,11,25-29,e3,Medium - declining,2025,0.1117549620411129
North,11,25-29,e3,Medium - declining,2030,0.1117549620411129
North,11,25-29,e3,Medium - declining,2035,0.1117549620411129
North,11,25-29,e3,Medium - declining,2040,0.1117549620411129
North,11,25-29,e3,Medium - declining,2045,0.1117549620411129
North,11,25-29,e3,Medium - declining,2050,0.1117549620411129
North,11,25-29,e3,Medium - declining,2055,0.1117549620411129
North,11,30-34,e3,Medium - declining,2010,0.03429710975604707
North,11,30-34,e3,Medium - declining,2015,0.035864977630609224
North,11,30-34,e3,Medium - declining,2020,0.03292522536580519
North,11,30-34,e3,Medium - declining,2025,0.03292522536580519
North,11,30-34,e3,Medium - declining,2030,0.03292522536580519
North,11,30-34,e3,Medium - declining,2035,0.03292522536580519
North,11,30-34,e3,Medium - declining,2040,0.03292522536580519
North,11,30-34,e3,Medium - declining,2045,0.03292522536580519
North,11,30-34,e3,Medium - declining,2050,0.03292522536580519
North,11,30-34,e3,Medium - declining,2055,0.03292522536580519
North,11,35-39,e3,Medium - declining,2010,0.03142024703912211
North,11,35-39,e3,Medium - declining,2015,0.03285660118948198
North,11,35-39,e3,Medium - declining,2020,0.030163437157557225
North,11,35-39,e3,Medium - declining,2025,0.030163437157557225
North,11,35-39,e3,Medium - declining,2030,0.030163437157557225
North,11,35-39,e3,Medium - declining,2035,0.030163437157557225
North,11,35-39,e3,Medium - declining,2040,0.030163437157557225
North,11,35-39,e3,Medium - declining,2045,0.030163437157557225
North,11,35-39,e3,Medium - declining,2050,0.030163437157557225
North,11,35-39,e3,Medium - declining,2055,0.030163437157557225
North,11,40-44,e3,Medium - declining,2010,0.009441456496225116
North,11,40-44,e3,Medium - declining,2015,0.00987306593605255
North,11,40-44,e3,Medium - declining,2020,0.009063798236376111
North,11,40-44,e3,Medium - declining,2025,0.009063798236376111
North,11,40-44,e3,Medium - declining,2030,0.009063798236376111
North,11,40-44,e3,Medium - declining,2035,0.009063798236376111
North,11,40-44,e3,Medium - declining,2040,0.009063798236376111
North,11,40-44,e3,Medium - declining,2045,0.009063798236376111
North,11,40-44,e3,Medium - declining,2050,0.009063798236376111
North,11,40-44,e3,Medium - declining,2055,0.009063798236376111
North,11,45-49,e3,Medium - declining,2010,0.0016488485827510378
North,11,45-49,e3,Medium - declining,2015,0.001724224517962514
North,11,45-49,e3,Medium - declining,2020,0.001582894639440996
North,11,45-49,e3,Medium - declining,2025,0.001582894639440996
North,11,45-49,e3,Medium - declining,2030,0.001582894639440996
North,11,45-49,e3,Medium - declining,2035,0.001582894639440996
North,11,45-49,e3,Medium - declining,2040,0.001582894639440996
North,11,45-49,e3,Medium - declining,2045,0.001582894639440996
North,11,45-49,e3,Medium - declining,2050,0.001582894639440996
North,11,45-49,e3,Medium - declining,2055,0.001582894639440996
North,11,15-19,e4,Medium - declining,2010,0.03994407260452711
North,11,15-19,e4,Medium - declining,2015,0.04177008735216264
North,11,15-19,e4,Medium - declining,2020,0.038346309700346026
North,11,15-19,e4,Medium - declining,2025,0.038346309700346026
North,11,15-19,e4,Medium - declining,2030,0.038346309700346026
North,11,15-19,e4,Medium - declining,2035,0.038346309700346026
North,11,15-19,e4,Medium - declining,2040,0.038346309700346026
North,11,15-19,e4,Medium - declining,2045,0.038346309700346026
North,11,15-19,e4,Medium - declining,2050,0.038346309700346026
North,11,15-19,e4,Medium - declining,2055,0.038346309700346026
North,11,20-24,e4,Medium - declining,2010,0.11694569206201919
North,11,20-24,e4,Medium - declining,2015,0.12229178084199721
North,11,20-24,e4,Medium - declining,2020,0.11226786437953841
North,11,20-24,e4,Medium - declining,2025,0.11226786437953841
North,11,20-24,e4,Medium - declining,2030,0.11226786437953841
North,11,20-24,e4,Medium - declining,2035,0.11226786437953841
North,11,20-24,e4,Medium - declining,2040,0.11226786437953841
North,11,20-24,e4,Medium - declining,2045,0.11226786437953841
North,11,20-24,e4,Medium - declining,2050,0.11226786437953841
North,11,20-24,e4,Medium - declining,2055,0.11226786437953841
North,11,25-29,e4,Medium - declining,2010,0.08146115161854746
North,11,25-29,e4,Medium - declining,2015,0.0851850899782525
North,11,25-29,e4,Medium - declining,2020,0.07820270555380555
North,11,25-29,e4,Medium - declining,2025,0.07820270555380555
North,11,25-29,e4,Medium - declining,2030,0.07820270555380555
North,11,25-29,e4,Medium - declining,2035,0.07820270555380555
North,11,25-29,e4,Medium - declining,2040,0.07820270555380555
North,11,25-29,e4,Medium - declining,2045,0.07820270555380555
North,11,25-29,e4,Medium - declining,2050,0.07820270555380555
North,11,25-29,e4,Medium - declining,2055,0.07820270555380555
North,11,30-34,e4,Medium - declining,2010,0.045892914446671665
North,11,30-34,e4,Medium - declining,2015,0.047990876249948085
North,11,30-34,e4,Medium - declining,2020,0.04405719786880479
North,11,30-34,e4,Medium - declining,2025,0.04405719786880479
North,11,30-34,e4,Medium - declining,2030,0.04405719786880479
North,11,30-34,e4,Medium - declining,2035,0.04405719786880479
North,11,30-34,e4,Medium - declining,2040,0.04405719786880479
North,11,30-34,e4,Medium - declining,2045,0.04405719786880479
North,11,30-34,e4,Medium - declining,2050,0.04405719786880479
North,11,30-34,e4,Medium - declining,2055,0.04405719786880479
North,11,35-39,e4,Medium - declining,2010,0.020085299078735165
North,11,35-39,e4,Medium - declining,2015,0.021003484179477346
North,11,35-39,e4,Medium - declining,2020,0.019281887115585757
North,11,35-39,e4,Medium - declining,2025,0.019281887115585757
North,11,35-39,e4,Medium - declining,2030,0.019281887115585757
North,11,35-39,e4,Medium - declining,2035,0.019281887115585757
North,11,35-39,e4,Medium - declining,2040,0.019281887115585757
North,11,35-39,e4,Medium - declining,2045,0.019281887115585757
North,11,35-39,e4,Medium - declining,2050,0.019281887115585757
North,11,35-39,e4,Medium - declining,2055,0.019281887115585757
North,11,40-44,e4,Medium - declining,2010,0.00433547773750789
North,11,40-44,e4,Medium - declining,2015,0.0045336710055082505
North,11,40-44,e4,Medium - declining,2020,0.004162058628007574
North,11,40-44,e4,Medium - declining,2025,0.004162058628007574
North,11,40-44,e4,Medium - declining,2030,0.004162058628007574
North,11,40-44,e4,Medium - declining,2035,0.004162058628007574
North,11,40-44,e4,Medium - declining,2040,0.004162058628007574
North,11,40-44,e4,Medium - declining,2045,0.004162058628007574
North,11,40-44,e4,Medium - declining,2050,0.004162058628007574
North,11,40-44,e4,Medium - declining,2055,0.004162058628007574
North,11,45-49,e4,Medium - declining,2010,5.876262293215971e-4
North,11,45-49,e4,Medium - declining,2015,6.14489142662013e-4
North,11,45-49,e4,Medium - declining,2020,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2025,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2030,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2035,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2040,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2045,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2050,5.641211801487332e-4
North,11,45-49,e4,Medium - declining,2055,5.641211801487332e-4
North,11,15-19,e5,Medium - declining,2010,0.0353122037119903
North,11,15-19,e5,Medium - declining,2015,0.036926475881681284
North,11,15-19,e5,Medium - declining,2020,0.033899715563510686
North,11,15-19,e5,Medium - declining,2025,0.033899715563510686
North,11,15-19,e5,Medium - declining,2030,0.033899715563510686
North,11,15-19,e5,Medium - declining,2035,0.033899715563510686
North,11,15-19,e5,Medium - declining,2040,0.033899715563510686
North,11,15-19,e5,Medium - declining,2045,0.033899715563510686
North,11,15-19,e5,Medium - declining,2050,0.033899715563510686
North,11,15-19,e5,Medium - declining,2055,0.033899715563510686
North,11,20-24,e5,Medium - declining,2010,0.06070846833219153
North,11,20-24,e5,Medium - declining,2015,0.063483712598806
North,11,20-24,e5,Medium - declining,2020,0.05828012959890387
North,11,20-24,e5,Medium - declining,2025,0.05828012959890387
North,11,20-24,e5,Medium - declining,2030,0.05828012959890387
North,11,20-24,e5,Medium - declining,2035,0.05828012959890387
North,11,20-24,e5,Medium - declining,2040,0.05828012959890387
North,11,20-24,e5,Medium - declining,2045,0.05828012959890387
North,11,20-24,e5,Medium - declining,2050,0.05828012959890387
North,11,20-24,e5,Medium - declining,2055,0.05828012959890387
North,11,25-29,e5,Medium - declining,2010,0.07374084270818543
North,11,25-29,e5,Medium - declining,2015,0.07711185266055962
North,11,25-29,e5,Medium - declining,2020,0.07079120899985801
North,11,25-29,e5,Medium - declining,2025,0.07079120899985801
North,11,25-29,e5,Medium - declining,2030,0.07079120899985801
North,11,25-29,e5,Medium - declining,2035,0.07079120899985801
North,11,25-29,e5,Medium - declining,2040,0.07079120899985801
North,11,25-29,e5,Medium - declining,2045,0.07079120899985801
North,11,25-29,e5,Medium - declining,2050,0.07079120899985801
North,11,25-29,e5,Medium - declining,2055,0.07079120899985801
North,11,30-34,e5,Medium - declining,2010,0.052777620800201465
North,11,30-34,e5,Medium - declining,2015,0.055190312036782103
North,11,30-34,e5,Medium - declining,2020,0.0506665159681934
North,11,30-34,e5,Medium - declining,2025,0.0506665159681934
North,11,30-34,e5,Medium - declining,2030,0.0506665159681934
North,11,30-34,e5,Medium - declining,2035,0.0506665159681934
North,11,30-34,e5,Medium - declining,2040,0.0506665159681934
North,11,30-34,e5,Medium - declining,2045,0.0506665159681934
North,11,30-34,e5,Medium - declining,2050,0.0506665159681934
North,11,30-34,e5,Medium - declining,2055,0.0506665159681934
North,11,35-39,e5,Medium - declining,2010,0.02522004406374599
North,11,35-39,e5,Medium - declining,2015,0.026372960363802954
North,11,35-39,e5,Medium - declining,2020,0.024211242301196152
North,11,35-39,e5,Medium - declining,2025,0.024211242301196152
North,11,35-39,e5,Medium - declining,2030,0.024211242301196152
North,11,35-39,e5,Medium - declining,2035,0.024211242301196152
North,11,35-39,e5,Medium - declining,2040,0.024211242301196152
North,11,35-39,e5,Medium - declining,2045,0.024211242301196152
North,11,35-39,e5,Medium - declining,2050,0.024211242301196152
North,11,35-39,e5,Medium - declining,2055,0.024211242301196152
North,11,40-44,e5,Medium - declining,2010,0.004154874435393644
North,11,40-44,e5,Medium - declining,2015,0.004344811552440211
North,11,40-44,e5,Medium - declining,2020,0.003988679457977898
North,11,40-44,e5,Medium - declining,2025,0.003988679457977898
North,11,40-44,e5,Medium - declining,2030,0.003988679457977898
North,11,40-44,e5,Medium - declining,2035,0.003988679457977898
North,11,40-44,e5,Medium - declining,2040,0.003988679457977898
North,11,40-44,e5,Medium - declining,2045,0.003988679457977898
North,11,40-44,e5,Medium - declining,2050,0.003988679457977898
North,11,40-44,e5,Medium - declining,2055,0.003988679457977898
North,11,45-49,e5,Medium - declining,2010,7.837572881032617e-4
North,11,45-49,e5,Medium - declining,2015,8.19586192702268e-4
North,11,45-49,e5,Medium - declining,2020,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2025,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2030,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2035,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2040,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2045,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2050,7.524069965791312e-4
North,11,45-49,e5,Medium - declining,2055,7.524069965791312e-4
North,11,15-19,e6,Medium - declining,2010,0
North,11,15-19,e6,Medium - declining,2015,0
North,11,15-19,e6,Medium - declining,2020,0
North,11,15-19,e6,Medium - declining,2025,0
North,11,15-19,e6,Medium - declining,2030,0
North,11,15-19,e6,Medium - declining,2035,0
North,11,15-19,e6,Medium - declining,2040,0
North,11,15-19,e6,Medium - declining,2045,0
North,11,15-19,e6,Medium - declining,2050,0
North,11,15-19,e6,Medium - declining,2055,0
North,11,20-24,e6,Medium - declining,2010,0.03802258549203058
North,11,20-24,e6,Medium - declining,2015,0.03976076082880912
North,11,20-24,e6,Medium - declining,2020,0.036501682072349356
North,11,20-24,e6,Medium - declining,2025,0.036501682072349356
North,11,20-24,e6,Medium - declining,2030,0.036501682072349356
North,11,20-24,e6,Medium - declining,2035,0.036501682072349356
North,11,20-24,e6,Medium - declining,2040,0.036501682072349356
North,11,20-24,e6,Medium - declining,2045,0.036501682072349356
North,11,20-24,e6,Medium - declining,2050,0.036501682072349356
North,11,20-24,e6,Medium - declining,2055,0.036501682072349356
North,11,25-29,e6,Medium - declining,2010,0.07881378857231688
North,11,25-29,e6,Medium - declining,2015,0.08241670462133709
North,11,25-29,e6,Medium - declining,2020,0.0756612370294242
North,11,25-29,e6,Medium - declining,2025,0.0756612370294242
North,11,25-29,e6,Medium - declining,2030,0.0756612370294242
North,11,25-29,e6,Medium - declining,2035,0.0756612370294242
North,11,25-29,e6,Medium - declining,2040,0.0756612370294242
North,11,25-29,e6,Medium - declining,2045,0.0756612370294242
North,11,25-29,e6,Medium - declining,2050,0.0756612370294242
North,11,25-29,e6,Medium - declining,2055,0.0756612370294242
North,11,30-34,e6,Medium - declining,2010,0.06575177484008009
North,11,30-34,e6,Medium - declining,2015,0.0687575702613409
North,11,30-34,e6,Medium - declining,2020,0.06312170384647688
North,11,30-34,e6,Medium - declining,2025,0.06312170384647688
North,11,30-34,e6,Medium - declining,2030,0.06312170384647688
North,11,30-34,e6,Medium - declining,2035,0.06312170384647688
North,11,30-34,e6,Medium - declining,2040,0.06312170384647688
North,11,30-34,e6,Medium - declining,2045,0.06312170384647688
North,11,30-34,e6,Medium - declining,2050,0.06312170384647688
North,11,30-34,e6,Medium - declining,2055,0.06312170384647688
North,11,35-39,e6,Medium - declining,2010,0.03836052131453953
North,11,35-39,e6,Medium - declining,2015,0.040114145146061334
North,11,35-39,e6,Medium - declining,2020,0.036826100461957945
North,11,35-39,e6,Medium - declining,2025,0.036826100461957945
North,11,35-39,e6,Medium - declining,2030,0.036826100461957945
North,11,35-39,e6,Medium - declining,2035,0.036826100461957945
North,11,35-39,e6,Medium - declining,2040,0.036826100461957945
North,11,35-39,e6,Medium - declining,2045,0.036826100461957945
North,11,35-39,e6,Medium - declining,2050,0.036826100461957945
North,11,35-39,e6,Medium - declining,2055,0.036826100461957945
North,11,40-44,e6,Medium - declining,2010,0.009700782125428745
North,11,40-44,e6,Medium - declining,2015,0.01014424645116263
North,11,40-44,e6,Medium - declining,2020,0.009312750840411594
North,11,40-44,e6,Medium - declining,2025,0.009312750840411594
North,11,40-44,e6,Medium - declining,2030,0.009312750840411594
North,11,40-44,e6,Medium - declining,2035,0.009312750840411594
North,11,40-44,e6,Medium - declining,2040,0.009312750840411594
North,11,40-44,e6,Medium - declining,2045,0.009312750840411594
North,11,40-44,e6,Medium - declining,2050,0.009312750840411594
North,11,40-44,e6,Medium - declining,2055,0.009312750840411594
North,11,45-49,e6,Medium - declining,2010,9.46967357643608e-4
North,11,45-49,e6,Medium - declining,2015,9.9025729399303e-4
North,11,45-49,e6,Medium - declining,2020,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2025,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2030,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2035,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2040,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2045,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2050,9.090886633378636e-4
North,11,45-49,e6,Medium - declining,2055,9.090886633378636e-4
North,12,15-19,e1,High - declining,2010,0.2264906986434223
North,12,15-19,e1,High - declining,2015,0.213278741222556
North,12,15-19,e1,High - declining,2020,0.17836142518169507
North,12,15-19,e1,High - declining,2025,0.17836142518169507
North,12,15-19,e1,High - declining,2030,0.17836142518169507
North,12,15-19,e1,High - declining,2035,0.17836142518169507
North,12,15-19,e1,High - declining,2040,0.17836142518169507
North,12,15-19,e1,High - declining,2045,0.17836142518169507
North,12,15-19,e1,High - declining,2050,0.17836142518169507
North,12,15-19,e1,High - declining,2055,0.17836142518169507
North,12,20-24,e1,High - declining,2010,0.1714036173023694
North,12,20-24,e1,High - declining,2015,0.16140507295973114
North,12,20-24,e1,High - declining,2020,0.1349803486256159
North,12,20-24,e1,High - declining,2025,0.1349803486256159
North,12,20-24,e1,High - declining,2030,0.1349803486256159
North,12,20-24,e1,High - declining,2035,0.1349803486256159
North,12,20-24,e1,High - declining,2040,0.1349803486256159
North,12,20-24,e1,High - declining,2045,0.1349803486256159
North,12,20-24,e1,High - declining,2050,0.1349803486256159
North,12,20-24,e1,High - declining,2055,0.1349803486256159
North,12,25-29,e1,High - declining,2010,0.20623869276986284
North,12,25-29,e1,High - declining,2015,0.1942081023582875
North,12,25-29,e1,High - declining,2020,0.162412970556267
North,12,25-29,e1,High - declining,2025,0.162412970556267
North,12,25-29,e1,High - declining,2030,0.162412970556267
North,12,25-29,e1,High - declining,2035,0.162412970556267
North,12,25-29,e1,High - declining,2040,0.162412970556267
North,12,25-29,e1,High - declining,2045,0.162412970556267
North,12,25-29,e1,High - declining,2050,0.162412970556267
North,12,25-29,e1,High - declining,2055,0.162412970556267
North,12,30-34,e1,High - declining,2010,0.18327506346896413
North,12,30-34,e1,High - declining,2015,0.17258401809994123
North,12,30-34,e1,High - declining,2020,0.14432911248180927
North,12,30-34,e1,High - declining,2025,0.14432911248180927
North,12,30-34,e1,High - declining,2030,0.14432911248180927
North,12,30-34,e1,High - declining,2035,0.14432911248180927
North,12,30-34,e1,High - declining,2040,0.14432911248180927
North,12,30-34,e1,High - declining,2045,0.14432911248180927
North,12,30-34,e1,High - declining,2050,0.14432911248180927
North,12,30-34,e1,High - declining,2055,0.14432911248180927
North,12,35-39,e1,High - declining,2010,0.08790160994736097
North,12,35-39,e1,High - declining,2015,0.08277401603376491
North,12,35-39,e1,High - declining,2020,0.06922251783354677
North,12,35-39,e1,High - declining,2025,0.06922251783354677
North,12,35-39,e1,High - declining,2030,0.06922251783354677
North,12,35-39,e1,High - declining,2035,0.06922251783354677
North,12,35-39,e1,High - declining,2040,0.06922251783354677
North,12,35-39,e1,High - declining,2045,0.06922251783354677
