region,Time,sex,edu,agest,pop
21,2040,f,e5,45,NA
22,2040,f,e5,45,NA
23,2040,f,e5,45,NA
24,2040,f,e5,45,NA
25,2040,f,e5,45,NA
26,2040,f,e5,45,NA
27,2040,f,e5,45,NA
28,2040,f,e5,45,NA
29,2040,f,e5,45,NA
31,2040,f,e5,45,NA
32,2040,f,e5,45,NA
33,2040,f,e5,45,NA
35,2040,f,e5,45,NA
41,2040,f,e5,45,NA
42,2040,f,e5,45,NA
43,2040,f,e5,45,NA
50,2040,f,e5,45,NA
51,2040,f,e5,45,NA
52,2040,f,e5,45,NA
53,2040,f,e5,45,NA
11,2045,f,e5,45,NA
12,2045,f,e5,45,NA
13,2045,f,e5,45,NA
14,2045,f,e5,45,NA
15,2045,f,e5,45,NA
16,2045,f,e5,45,NA
17,2045,f,e5,45,NA
21,2045,f,e5,45,NA
22,2045,f,e5,45,NA
23,2045,f,e5,45,NA
24,2045,f,e5,45,NA
25,2045,f,e5,45,NA
26,2045,f,e5,45,NA
27,2045,f,e5,45,NA
28,2045,f,e5,45,NA
29,2045,f,e5,45,NA
31,2045,f,e5,45,NA
32,2045,f,e5,45,NA
33,2045,f,e5,45,NA
35,2045,f,e5,45,NA
41,2045,f,e5,45,NA
42,2045,f,e5,45,NA
43,2045,f,e5,45,NA
50,2045,f,e5,45,NA
51,2045,f,e5,45,NA
52,2045,f,e5,45,NA
53,2045,f,e5,45,NA
11,2050,f,e5,45,NA
12,2050,f,e5,45,NA
13,2050,f,e5,45,NA
14,2050,f,e5,45,NA
15,2050,f,e5,45,NA
16,2050,f,e5,45,NA
17,2050,f,e5,45,NA
21,2050,f,e5,45,NA
22,2050,f,e5,45,NA
23,2050,f,e5,45,NA
24,2050,f,e5,45,NA
25,2050,f,e5,45,NA
26,2050,f,e5,45,NA
27,2050,f,e5,45,NA
28,2050,f,e5,45,NA
29,2050,f,e5,45,NA
31,2050,f,e5,45,NA
32,2050,f,e5,45,NA
33,2050,f,e5,45,NA
35,2050,f,e5,45,NA
41,2050,f,e5,45,NA
42,2050,f,e5,45,NA
43,2050,f,e5,45,NA
50,2050,f,e5,45,NA
51,2050,f,e5,45,NA
52,2050,f,e5,45,NA
53,2050,f,e5,45,NA
11,2055,f,e5,45,NA
12,2055,f,e5,45,NA
13,2055,f,e5,45,NA
14,2055,f,e5,45,NA
15,2055,f,e5,45,NA
16,2055,f,e5,45,NA
17,2055,f,e5,45,NA
21,2055,f,e5,45,NA
22,2055,f,e5,45,NA
23,2055,f,e5,45,NA
24,2055,f,e5,45,NA
25,2055,f,e5,45,NA
26,2055,f,e5,45,NA
27,2055,f,e5,45,NA
28,2055,f,e5,45,NA
29,2055,f,e5,45,NA
31,2055,f,e5,45,NA
32,2055,f,e5,45,NA
33,2055,f,e5,45,NA
35,2055,f,e5,45,NA
41,2055,f,e5,45,NA
42,2055,f,e5,45,NA
43,2055,f,e5,45,NA
50,2055,f,e5,45,NA
51,2055,f,e5,45,NA
52,2055,f,e5,45,NA
53,2055,f,e5,45,NA
11,2060,f,e5,45,NA
12,2060,f,e5,45,NA
13,2060,f,e5,45,NA
14,2060,f,e5,45,NA
15,2060,f,e5,45,NA
16,2060,f,e5,45,NA
17,2060,f,e5,45,NA
21,2060,f,e5,45,NA
22,2060,f,e5,45,NA
23,2060,f,e5,45,NA
24,2060,f,e5,45,NA
25,2060,f,e5,45,NA
26,2060,f,e5,45,NA
27,2060,f,e5,45,NA
28,2060,f,e5,45,NA
29,2060,f,e5,45,NA
31,2060,f,e5,45,NA
32,2060,f,e5,45,NA
33,2060,f,e5,45,NA
35,2060,f,e5,45,NA
41,2060,f,e5,45,NA
42,2060,f,e5,45,NA
43,2060,f,e5,45,NA
50,2060,f,e5,45,NA
51,2060,f,e5,45,NA
52,2060,f,e5,45,NA
53,2060,f,e5,45,NA
11,2010,m,e5,45,7787.593151504887
12,2010,m,e5,45,2586.667643193469
13,2010,m,e5,45,20256.061048608073
14,2010,m,e5,45,2422.4430355773666
15,2010,m,e5,45,29997.821018675124
16,2010,m,e5,45,3790.1979122545335
17,2010,m,e5,45,6583.117356485184
21,2010,m,e5,45,23421.435756639505
22,2010,m,e5,45,10964.665102735464
23,2010,m,e5,45,38303.42053761025
24,2010,m,e5,45,18172.1230498933
25,2010,m,e5,45,16422.932632430322
26,2010,m,e5,45,46157.0302425345
27,2010,m,e5,45,12211.297702561104
28,2010,m,e5,45,10565.761311781138
29,2010,m,e5,45,70108.38354625476
31,2010,m,e5,45,116879.22782518592
32,2010,m,e5,45,25270.81632483258
33,2010,m,e5,45,155160.4347392475
35,2010,m,e5,45,330566.7582239777
41,2010,m,e5,45,72400.6308774218
42,2010,m,e5,45,48002.750754714005
43,2010,m,e5,45,80910.09506448415
50,2010,m,e5,45,15492.99002933052
51,2010,m,e5,45,16880.756806809623
52,2010,m,e5,45,37191.11137352223
53,2010,m,e5,45,21258.005461870132
11,2015,m,e5,45,NA
12,2015,m,e5,45,NA
13,2015,m,e5,45,NA
14,2015,m,e5,45,NA
15,2015,m,e5,45,NA
16,2015,m,e5,45,NA
17,2015,m,e5,45,NA
21,2015,m,e5,45,NA
22,2015,m,e5,45,NA
23,2015,m,e5,45,NA
24,2015,m,e5,45,NA
25,2015,m,e5,45,NA
26,2015,m,e5,45,NA
27,2015,m,e5,45,NA
28,2015,m,e5,45,NA
29,2015,m,e5,45,NA
31,2015,m,e5,45,NA
32,2015,m,e5,45,NA
33,2015,m,e5,45,NA
35,2015,m,e5,45,NA
41,2015,m,e5,45,NA
42,2015,m,e5,45,NA
43,2015,m,e5,45,NA
50,2015,m,e5,45,NA
51,2015,m,e5,45,NA
52,2015,m,e5,45,NA
53,2015,m,e5,45,NA
11,2020,m,e5,45,NA
12,2020,m,e5,45,NA
13,2020,m,e5,45,NA
14,2020,m,e5,45,NA
15,2020,m,e5,45,NA
16,2020,m,e5,45,NA
17,2020,m,e5,45,NA
21,2020,m,e5,45,NA
22,2020,m,e5,45,NA
23,2020,m,e5,45,NA
24,2020,m,e5,45,NA
25,2020,m,e5,45,NA
26,2020,m,e5,45,NA
27,2020,m,e5,45,NA
28,2020,m,e5,45,NA
29,2020,m,e5,45,NA
31,2020,m,e5,45,NA
32,2020,m,e5,45,NA
33,2020,m,e5,45,NA
35,2020,m,e5,45,NA
41,2020,m,e5,45,NA
42,2020,m,e5,45,NA
43,2020,m,e5,45,NA
50,2020,m,e5,45,NA
51,2020,m,e5,45,NA
52,2020,m,e5,45,NA
53,2020,m,e5,45,NA
11,2025,m,e5,45,NA
12,2025,m,e5,45,NA
13,2025,m,e5,45,NA
14,2025,m,e5,45,NA
15,2025,m,e5,45,NA
16,2025,m,e5,45,NA
17,2025,m,e5,45,NA
21,2025,m,e5,45,NA
22,2025,m,e5,45,NA
23,2025,m,e5,45,NA
24,2025,m,e5,45,NA
25,2025,m,e5,45,NA
26,2025,m,e5,45,NA
27,2025,m,e5,45,NA
28,2025,m,e5,45,NA
29,2025,m,e5,45,NA
31,2025,m,e5,45,NA
32,2025,m,e5,45,NA
33,2025,m,e5,45,NA
35,2025,m,e5,45,NA
41,2025,m,e5,45,NA
42,2025,m,e5,45,NA
43,2025,m,e5,45,NA
50,2025,m,e5,45,NA
51,2025,m,e5,45,NA
52,2025,m,e5,45,NA
53,2025,m,e5,45,NA
11,2030,m,e5,45,NA
12,2030,m,e5,45,NA
13,2030,m,e5,45,NA
14,2030,m,e5,45,NA
15,2030,m,e5,45,NA
16,2030,m,e5,45,NA
17,2030,m,e5,45,NA
21,2030,m,e5,45,NA
22,2030,m,e5,45,NA
23,2030,m,e5,45,NA
24,2030,m,e5,45,NA
25,2030,m,e5,45,NA
26,2030,m,e5,45,NA
27,2030,m,e5,45,NA
28,2030,m,e5,45,NA
29,2030,m,e5,45,NA
31,2030,m,e5,45,NA
32,2030,m,e5,45,NA
33,2030,m,e5,45,NA
35,2030,m,e5,45,NA
41,2030,m,e5,45,NA
42,2030,m,e5,45,NA
43,2030,m,e5,45,NA
50,2030,m,e5,45,NA
51,2030,m,e5,45,NA
52,2030,m,e5,45,NA
53,2030,m,e5,45,NA
11,2035,m,e5,45,NA
12,2035,m,e5,45,NA
13,2035,m,e5,45,NA
14,2035,m,e5,45,NA
15,2035,m,e5,45,NA
16,2035,m,e5,45,NA
17,2035,m,e5,45,NA
21,2035,m,e5,45,NA
22,2035,m,e5,45,NA
23,2035,m,e5,45,NA
24,2035,m,e5,45,NA
25,2035,m,e5,45,NA
26,2035,m,e5,45,NA
27,2035,m,e5,45,NA
28,2035,m,e5,45,NA
29,2035,m,e5,45,NA
31,2035,m,e5,45,NA
32,2035,m,e5,45,NA
33,2035,m,e5,45,NA
35,2035,m,e5,45,NA
41,2035,m,e5,45,NA
42,2035,m,e5,45,NA
43,2035,m,e5,45,NA
50,2035,m,e5,45,NA
51,2035,m,e5,45,NA
52,2035,m,e5,45,NA
53,2035,m,e5,45,NA
11,2040,m,e5,45,NA
12,2040,m,e5,45,NA
13,2040,m,e5,45,NA
14,2040,m,e5,45,NA
15,2040,m,e5,45,NA
16,2040,m,e5,45,NA
17,2040,m,e5,45,NA
21,2040,m,e5,45,NA
22,2040,m,e5,45,NA
23,2040,m,e5,45,NA
24,2040,m,e5,45,NA
25,2040,m,e5,45,NA
26,2040,m,e5,45,NA
27,2040,m,e5,45,NA
28,2040,m,e5,45,NA
29,2040,m,e5,45,NA
31,2040,m,e5,45,NA
32,2040,m,e5,45,NA
33,2040,m,e5,45,NA
35,2040,m,e5,45,NA
41,2040,m,e5,45,NA
42,2040,m,e5,45,NA
43,2040,m,e5,45,NA
50,2040,m,e5,45,NA
51,2040,m,e5,45,NA
52,2040,m,e5,45,NA
53,2040,m,e5,45,NA
11,2045,m,e5,45,NA
12,2045,m,e5,45,NA
13,2045,m,e5,45,NA
14,2045,m,e5,45,NA
15,2045,m,e5,45,NA
16,2045,m,e5,45,NA
17,2045,m,e5,45,NA
21,2045,m,e5,45,NA
22,2045,m,e5,45,NA
23,2045,m,e5,45,NA
24,2045,m,e5,45,NA
25,2045,m,e5,45,NA
26,2045,m,e5,45,NA
27,2045,m,e5,45,NA
28,2045,m,e5,45,NA
29,2045,m,e5,45,NA
31,2045,m,e5,45,NA
32,2045,m,e5,45,NA
33,2045,m,e5,45,NA
35,2045,m,e5,45,NA
41,2045,m,e5,45,NA
42,2045,m,e5,45,NA
43,2045,m,e5,45,NA
50,2045,m,e5,45,NA
51,2045,m,e5,45,NA
52,2045,m,e5,45,NA
53,2045,m,e5,45,NA
11,2050,m,e5,45,NA
12,2050,m,e5,45,NA
13,2050,m,e5,45,NA
14,2050,m,e5,45,NA
15,2050,m,e5,45,NA
16,2050,m,e5,45,NA
17,2050,m,e5,45,NA
21,2050,m,e5,45,NA
22,2050,m,e5,45,NA
23,2050,m,e5,45,NA
24,2050,m,e5,45,NA
25,2050,m,e5,45,NA
26,2050,m,e5,45,NA
27,2050,m,e5,45,NA
28,2050,m,e5,45,NA
29,2050,m,e5,45,NA
31,2050,m,e5,45,NA
32,2050,m,e5,45,NA
33,2050,m,e5,45,NA
35,2050,m,e5,45,NA
41,2050,m,e5,45,NA
42,2050,m,e5,45,NA
43,2050,m,e5,45,NA
50,2050,m,e5,45,NA
51,2050,m,e5,45,NA
52,2050,m,e5,45,NA
53,2050,m,e5,45,NA
11,2055,m,e5,45,NA
12,2055,m,e5,45,NA
13,2055,m,e5,45,NA
14,2055,m,e5,45,NA
15,2055,m,e5,45,NA
16,2055,m,e5,45,NA
17,2055,m,e5,45,NA
21,2055,m,e5,45,NA
22,2055,m,e5,45,NA
23,2055,m,e5,45,NA
24,2055,m,e5,45,NA
25,2055,m,e5,45,NA
26,2055,m,e5,45,NA
27,2055,m,e5,45,NA
28,2055,m,e5,45,NA
29,2055,m,e5,45,NA
31,2055,m,e5,45,NA
32,2055,m,e5,45,NA
33,2055,m,e5,45,NA
35,2055,m,e5,45,NA
41,2055,m,e5,45,NA
42,2055,m,e5,45,NA
43,2055,m,e5,45,NA
50,2055,m,e5,45,NA
51,2055,m,e5,45,NA
52,2055,m,e5,45,NA
53,2055,m,e5,45,NA
11,2060,m,e5,45,NA
12,2060,m,e5,45,NA
13,2060,m,e5,45,NA
14,2060,m,e5,45,NA
15,2060,m,e5,45,NA
16,2060,m,e5,45,NA
17,2060,m,e5,45,NA
21,2060,m,e5,45,NA
22,2060,m,e5,45,NA
23,2060,m,e5,45,NA
24,2060,m,e5,45,NA
25,2060,m,e5,45,NA
26,2060,m,e5,45,NA
27,2060,m,e5,45,NA
28,2060,m,e5,45,NA
29,2060,m,e5,45,NA
31,2060,m,e5,45,NA
32,2060,m,e5,45,NA
33,2060,m,e5,45,NA
35,2060,m,e5,45,NA
41,2060,m,e5,45,NA
42,2060,m,e5,45,NA
43,2060,m,e5,45,NA
50,2060,m,e5,45,NA
51,2060,m,e5,45,NA
52,2060,m,e5,45,NA
53,2060,m,e5,45,NA
11,2010,f,e6,45,4963.614597852291
12,2010,f,e6,45,1776.7068384694585
13,2010,f,e6,45,8221.475003201731
14,2010,f,e6,45,1554.157537643979
15,2010,f,e6,45,15514.992630686356
16,2010,f,e6,45,1846.152603638688
17,2010,f,e6,45,5510.771313770081
21,2010,f,e6,45,12292.006801721443
22,2010,f,e6,45,9771.81847110816
23,2010,f,e6,45,25405.806196164012
24,2010,f,e6,45,11740.938244383438
25,2010,f,e6,45,13982.805278545506
26,2010,f,e6,45,28463.928453730747
27,2010,f,e6,45,8499.081212875451
28,2010,f,e6,45,7416.499128813112
29,2010,f,e6,45,31943.657522184185
31,2010,f,e6,45,90445.39706926457
32,2010,f,e6,45,15196.28779505428
33,2010,f,e6,45,92654.3531473642
35,2010,f,e6,45,238222.02135467096
41,2010,f,e6,45,52800.51665590935
42,2010,f,e6,45,29336.930733650428
43,2010,f,e6,45,56250.95664670957
50,2010,f,e6,45,11251.825559816883
51,2010,f,e6,45,12612.464999200864
52,2010,f,e6,45,23016.617778503864
53,2010,f,e6,45,21348.70708895568
11,2015,f,e6,45,NA
12,2015,f,e6,45,NA
13,2015,f,e6,45,NA
14,2015,f,e6,45,NA
15,2015,f,e6,45,NA
16,2015,f,e6,45,NA
17,2015,f,e6,45,NA
21,2015,f,e6,45,NA
22,2015,f,e6,45,NA
23,2015,f,e6,45,NA
24,2015,f,e6,45,NA
25,2015,f,e6,45,NA
26,2015,f,e6,45,NA
27,2015,f,e6,45,NA
28,2015,f,e6,45,NA
29,2015,f,e6,45,NA
31,2015,f,e6,45,NA
32,2015,f,e6,45,NA
33,2015,f,e6,45,NA
35,2015,f,e6,45,NA
41,2015,f,e6,45,NA
42,2015,f,e6,45,NA
43,2015,f,e6,45,NA
50,2015,f,e6,45,NA
51,2015,f,e6,45,NA
52,2015,f,e6,45,NA
53,2015,f,e6,45,NA
11,2020,f,e6,45,NA
12,2020,f,e6,45,NA
13,2020,f,e6,45,NA
14,2020,f,e6,45,NA
15,2020,f,e6,45,NA
16,2020,f,e6,45,NA
17,2020,f,e6,45,NA
21,2020,f,e6,45,NA
22,2020,f,e6,45,NA
23,2020,f,e6,45,NA
24,2020,f,e6,45,NA
25,2020,f,e6,45,NA
26,2020,f,e6,45,NA
27,2020,f,e6,45,NA
28,2020,f,e6,45,NA
29,2020,f,e6,45,NA
31,2020,f,e6,45,NA
32,2020,f,e6,45,NA
33,2020,f,e6,45,NA
35,2020,f,e6,45,NA
41,2020,f,e6,45,NA
42,2020,f,e6,45,NA
43,2020,f,e6,45,NA
50,2020,f,e6,45,NA
51,2020,f,e6,45,NA
52,2020,f,e6,45,NA
53,2020,f,e6,45,NA
11,2025,f,e6,45,NA
12,2025,f,e6,45,NA
13,2025,f,e6,45,NA
14,2025,f,e6,45,NA
15,2025,f,e6,45,NA
16,2025,f,e6,45,NA
17,2025,f,e6,45,NA
21,2025,f,e6,45,NA
22,2025,f,e6,45,NA
23,2025,f,e6,45,NA
24,2025,f,e6,45,NA
25,2025,f,e6,45,NA
26,2025,f,e6,45,NA
27,2025,f,e6,45,NA
28,2025,f,e6,45,NA
29,2025,f,e6,45,NA
31,2025,f,e6,45,NA
32,2025,f,e6,45,NA
33,2025,f,e6,45,NA
35,2025,f,e6,45,NA
41,2025,f,e6,45,NA
42,2025,f,e6,45,NA
43,2025,f,e6,45,NA
50,2025,f,e6,45,NA
51,2025,f,e6,45,NA
52,2025,f,e6,45,NA
53,2025,f,e6,45,NA
11,2030,f,e6,45,NA
12,2030,f,e6,45,NA
13,2030,f,e6,45,NA
14,2030,f,e6,45,NA
15,2030,f,e6,45,NA
16,2030,f,e6,45,NA
17,2030,f,e6,45,NA
21,2030,f,e6,45,NA
22,2030,f,e6,45,NA
23,2030,f,e6,45,NA
24,2030,f,e6,45,NA
25,2030,f,e6,45,NA
26,2030,f,e6,45,NA
27,2030,f,e6,45,NA
28,2030,f,e6,45,NA
29,2030,f,e6,45,NA
31,2030,f,e6,45,NA
32,2030,f,e6,45,NA
33,2030,f,e6,45,NA
35,2030,f,e6,45,NA
41,2030,f,e6,45,NA
42,2030,f,e6,45,NA
43,2030,f,e6,45,NA
50,2030,f,e6,45,NA
51,2030,f,e6,45,NA
52,2030,f,e6,45,NA
53,2030,f,e6,45,NA
11,2035,f,e6,45,NA
12,2035,f,e6,45,NA
13,2035,f,e6,45,NA
14,2035,f,e6,45,NA
15,2035,f,e6,45,NA
16,2035,f,e6,45,NA
17,2035,f,e6,45,NA
21,2035,f,e6,45,NA
22,2035,f,e6,45,NA
23,2035,f,e6,45,NA
24,2035,f,e6,45,NA
25,2035,f,e6,45,NA
26,2035,f,e6,45,NA
27,2035,f,e6,45,NA
28,2035,f,e6,45,NA
29,2035,f,e6,45,NA
31,2035,f,e6,45,NA
32,2035,f,e6,45,NA
33,2035,f,e6,45,NA
35,2035,f,e6,45,NA
41,2035,f,e6,45,NA
42,2035,f,e6,45,NA
43,2035,f,e6,45,NA
50,2035,f,e6,45,NA
51,2035,f,e6,45,NA
52,2035,f,e6,45,NA
53,2035,f,e6,45,NA
11,2040,f,e6,45,NA
12,2040,f,e6,45,NA
13,2040,f,e6,45,NA
14,2040,f,e6,45,NA
15,2040,f,e6,45,NA
16,2040,f,e6,45,NA
17,2040,f,e6,45,NA
21,2040,f,e6,45,NA
22,2040,f,e6,45,NA
23,2040,f,e6,45,NA
24,2040,f,e6,45,NA
25,2040,f,e6,45,NA
26,2040,f,e6,45,NA
27,2040,f,e6,45,NA
28,2040,f,e6,45,NA
29,2040,f,e6,45,NA
31,2040,f,e6,45,NA
32,2040,f,e6,45,NA
33,2040,f,e6,45,NA
35,2040,f,e6,45,NA
41,2040,f,e6,45,NA
42,2040,f,e6,45,NA
43,2040,f,e6,45,NA
50,2040,f,e6,45,NA
51,2040,f,e6,45,NA
52,2040,f,e6,45,NA
53,2040,f,e6,45,NA
11,2045,f,e6,45,NA
12,2045,f,e6,45,NA
13,2045,f,e6,45,NA
14,2045,f,e6,45,NA
15,2045,f,e6,45,NA
16,2045,f,e6,45,NA
17,2045,f,e6,45,NA
21,2045,f,e6,45,NA
22,2045,f,e6,45,NA
23,2045,f,e6,45,NA
24,2045,f,e6,45,NA
25,2045,f,e6,45,NA
26,2045,f,e6,45,NA
27,2045,f,e6,45,NA
28,2045,f,e6,45,NA
29,2045,f,e6,45,NA
31,2045,f,e6,45,NA
32,2045,f,e6,45,NA
33,2045,f,e6,45,NA
35,2045,f,e6,45,NA
41,2045,f,e6,45,NA
42,2045,f,e6,45,NA
43,2045,f,e6,45,NA
50,2045,f,e6,45,NA
51,2045,f,e6,45,NA
52,2045,f,e6,45,NA
53,2045,f,e6,45,NA
11,2050,f,e6,45,NA
12,2050,f,e6,45,NA
13,2050,f,e6,45,NA
14,2050,f,e6,45,NA
15,2050,f,e6,45,NA
16,2050,f,e6,45,NA
17,2050,f,e6,45,NA
21,2050,f,e6,45,NA
22,2050,f,e6,45,NA
23,2050,f,e6,45,NA
24,2050,f,e6,45,NA
25,2050,f,e6,45,NA
26,2050,f,e6,45,NA
27,2050,f,e6,45,NA
28,2050,f,e6,45,NA
29,2050,f,e6,45,NA
31,2050,f,e6,45,NA
32,2050,f,e6,45,NA
33,2050,f,e6,45,NA
35,2050,f,e6,45,NA
41,2050,f,e6,45,NA
42,2050,f,e6,45,NA
43,2050,f,e6,45,NA
50,2050,f,e6,45,NA
51,2050,f,e6,45,NA
52,2050,f,e6,45,NA
53,2050,f,e6,45,NA
11,2055,f,e6,45,NA
12,2055,f,e6,45,NA
13,2055,f,e6,45,NA
14,2055,f,e6,45,NA
15,2055,f,e6,45,NA
16,2055,f,e6,45,NA
17,2055,f,e6,45,NA
21,2055,f,e6,45,NA
22,2055,f,e6,45,NA
23,2055,f,e6,45,NA
24,2055,f,e6,45,NA
25,2055,f,e6,45,NA
26,2055,f,e6,45,NA
27,2055,f,e6,45,NA
28,2055,f,e6,45,NA
29,2055,f,e6,45,NA
31,2055,f,e6,45,NA
32,2055,f,e6,45,NA
33,2055,f,e6,45,NA
35,2055,f,e6,45,NA
41,2055,f,e6,45,NA
42,2055,f,e6,45,NA
43,2055,f,e6,45,NA
50,2055,f,e6,45,NA
51,2055,f,e6,45,NA
52,2055,f,e6,45,NA
53,2055,f,e6,45,NA
11,2060,f,e6,45,NA
12,2060,f,e6,45,NA
13,2060,f,e6,45,NA
14,2060,f,e6,45,NA
15,2060,f,e6,45,NA
16,2060,f,e6,45,NA
17,2060,f,e6,45,NA
21,2060,f,e6,45,NA
22,2060,f,e6,45,NA
23,2060,f,e6,45,NA
24,2060,f,e6,45,NA
25,2060,f,e6,45,NA
26,2060,f,e6,45,NA
27,2060,f,e6,45,NA
28,2060,f,e6,45,NA
29,2060,f,e6,45,NA
31,2060,f,e6,45,NA
32,2060,f,e6,45,NA
33,2060,f,e6,45,NA
35,2060,f,e6,45,NA
41,2060,f,e6,45,NA
42,2060,f,e6,45,NA
43,2060,f,e6,45,NA
50,2060,f,e6,45,NA
51,2060,f,e6,45,NA
52,2060,f,e6,45,NA
53,2060,f,e6,45,NA
11,2010,m,e6,45,3044.960070768635
12,2010,m,e6,45,1192.9191350704773
13,2010,m,e6,45,6415.063509780126
14,2010,m,e6,45,825.737159961299
15,2010,m,e6,45,9762.082954961948
16,2010,m,e6,45,1531.6412487124287
17,2010,m,e6,45,2942.083173391292
21,2010,m,e6,45,6324.314349868936
22,2010,m,e6,45,4256.058812167156
23,2010,m,e6,45,14906.229535303091
24,2010,m,e6,45,7185.730326430059
25,2010,m,e6,45,7657.753303388261
26,2010,m,e6,45,16436.39891445222
27,2010,m,e6,45,4887.45227471278
28,2010,m,e6,45,3480.3529347937383
29,2010,m,e6,45,20392.62572020871
31,2010,m,e6,45,52727.11331410869
32,2010,m,e6,45,10488.014479584344
33,2010,m,e6,45,69755.20087103512
35,2010,m,e6,45,193936.70365334387
41,2010,m,e6,45,38191.89240786907
42,2010,m,e6,45,23095.8024050822
43,2010,m,e6,45,35723.789627966245
50,2010,m,e6,45,7593.346378681063
51,2010,m,e6,45,7929.624508705562
52,2010,m,e6,45,15259.705872950904
53,2010,m,e6,45,18068.397478526545
11,2015,m,e6,45,NA
12,2015,m,e6,45,NA
13,2015,m,e6,45,NA
14,2015,m,e6,45,NA
15,2015,m,e6,45,NA
16,2015,m,e6,45,NA
17,2015,m,e6,45,NA
21,2015,m,e6,45,NA
22,2015,m,e6,45,NA
23,2015,m,e6,45,NA
24,2015,m,e6,45,NA
25,2015,m,e6,45,NA
26,2015,m,e6,45,NA
27,2015,m,e6,45,NA
28,2015,m,e6,45,NA
29,2015,m,e6,45,NA
31,2015,m,e6,45,NA
32,2015,m,e6,45,NA
33,2015,m,e6,45,NA
35,2015,m,e6,45,NA
41,2015,m,e6,45,NA
42,2015,m,e6,45,NA
43,2015,m,e6,45,NA
50,2015,m,e6,45,NA
51,2015,m,e6,45,NA
52,2015,m,e6,45,NA
53,2015,m,e6,45,NA
11,2020,m,e6,45,NA
12,2020,m,e6,45,NA
13,2020,m,e6,45,NA
14,2020,m,e6,45,NA
15,2020,m,e6,45,NA
16,2020,m,e6,45,NA
17,2020,m,e6,45,NA
21,2020,m,e6,45,NA
22,2020,m,e6,45,NA
23,2020,m,e6,45,NA
24,2020,m,e6,45,NA
25,2020,m,e6,45,NA
26,2020,m,e6,45,NA
27,2020,m,e6,45,NA
28,2020,m,e6,45,NA
29,2020,m,e6,45,NA
31,2020,m,e6,45,NA
32,2020,m,e6,45,NA
33,2020,m,e6,45,NA
35,2020,m,e6,45,NA
41,2020,m,e6,45,NA
42,2020,m,e6,45,NA
43,2020,m,e6,45,NA
50,2020,m,e6,45,NA
51,2020,m,e6,45,NA
52,2020,m,e6,45,NA
53,2020,m,e6,45,NA
11,2025,m,e6,45,NA
12,2025,m,e6,45,NA
13,2025,m,e6,45,NA
14,2025,m,e6,45,NA
15,2025,m,e6,45,NA
16,2025,m,e6,45,NA
17,2025,m,e6,45,NA
21,2025,m,e6,45,NA
22,2025,m,e6,45,NA
23,2025,m,e6,45,NA
24,2025,m,e6,45,NA
25,2025,m,e6,45,NA
26,2025,m,e6,45,NA
27,2025,m,e6,45,NA
28,2025,m,e6,45,NA
29,2025,m,e6,45,NA
31,2025,m,e6,45,NA
32,2025,m,e6,45,NA
33,2025,m,e6,45,NA
35,2025,m,e6,45,NA
41,2025,m,e6,45,NA
42,2025,m,e6,45,NA
43,2025,m,e6,45,NA
50,2025,m,e6,45,NA
51,2025,m,e6,45,NA
52,2025,m,e6,45,NA
53,2025,m,e6,45,NA
11,2030,m,e6,45,NA
12,2030,m,e6,45,NA
13,2030,m,e6,45,NA
14,2030,m,e6,45,NA
15,2030,m,e6,45,NA
16,2030,m,e6,45,NA
17,2030,m,e6,45,NA
21,2030,m,e6,45,NA
22,2030,m,e6,45,NA
23,2030,m,e6,45,NA
24,2030,m,e6,45,NA
25,2030,m,e6,45,NA
26,2030,m,e6,45,NA
27,2030,m,e6,45,NA
28,2030,m,e6,45,NA
29,2030,m,e6,45,NA
31,2030,m,e6,45,NA
32,2030,m,e6,45,NA
33,2030,m,e6,45,NA
35,2030,m,e6,45,NA
41,2030,m,e6,45,NA
42,2030,m,e6,45,NA
43,2030,m,e6,45,NA
50,2030,m,e6,45,NA
51,2030,m,e6,45,NA
52,2030,m,e6,45,NA
53,2030,m,e6,45,NA
11,2035,m,e6,45,NA
12,2035,m,e6,45,NA
13,2035,m,e6,45,NA
14,2035,m,e6,45,NA
15,2035,m,e6,45,NA
16,2035,m,e6,45,NA
17,2035,m,e6,45,NA
21,2035,m,e6,45,NA
22,2035,m,e6,45,NA
23,2035,m,e6,45,NA
24,2035,m,e6,45,NA
25,2035,m,e6,45,NA
26,2035,m,e6,45,NA
27,2035,m,e6,45,NA
28,2035,m,e6,45,NA
29,2035,m,e6,45,NA
31,2035,m,e6,45,NA
32,2035,m,e6,45,NA
33,2035,m,e6,45,NA
35,2035,m,e6,45,NA
41,2035,m,e6,45,NA
42,2035,m,e6,45,NA
43,2035,m,e6,45,NA
50,2035,m,e6,45,NA
51,2035,m,e6,45,NA
52,2035,m,e6,45,NA
53,2035,m,e6,45,NA
11,2040,m,e6,45,NA
12,2040,m,e6,45,NA
13,2040,m,e6,45,NA
14,2040,m,e6,45,NA
15,2040,m,e6,45,NA
16,2040,m,e6,45,NA
17,2040,m,e6,45,NA
21,2040,m,e6,45,NA
22,2040,m,e6,45,NA
23,2040,m,e6,45,NA
24,2040,m,e6,45,NA
25,2040,m,e6,45,NA
26,2040,m,e6,45,NA
27,2040,m,e6,45,NA
28,2040,m,e6,45,NA
29,2040,m,e6,45,NA
31,2040,m,e6,45,NA
32,2040,m,e6,45,NA
33,2040,m,e6,45,NA
35,2040,m,e6,45,NA
